id,course_platform
15039,University Courses (resulting in a university degree)
15040,Other
15040,Udemy
15041,Fast.ai
15041,Coursera
15042,Other
15042,Coursera
15042,Kaggle Learn Courses
15043,DataCamp
15044,University Courses (resulting in a university degree)
15044,Udemy
15044,Coursera
15044,LinkedIn Learning
15044,edX
15044,Kaggle Learn Courses
15045,Coursera
15046,Kaggle Learn Courses
15046,Udemy
15047,Udemy
15047,Kaggle Learn Courses
15048,Coursera
15049,edX
15049,Coursera
15049,Kaggle Learn Courses
15052,Udacity
15052,Coursera
15052,University Courses (resulting in a university degree)
15053,Other
15054,Udemy
15054,Other
15054,University Courses (resulting in a university degree)
15055,University Courses (resulting in a university degree)
15055,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15055,Udacity
15056,Kaggle Learn Courses
15056,DataCamp
15057,DataCamp
15057,Other
15057,Udacity
15058,University Courses (resulting in a university degree)
15058,Udemy
15058,Coursera
15058,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15058,Kaggle Learn Courses
15058,Udacity
15058,edX
15059,DataCamp
15059,Kaggle Learn Courses
15059,Coursera
15059,Udacity
15060,Coursera
15060,Other
15061,University Courses (resulting in a university degree)
15062,Kaggle Learn Courses
15063,Other
15064,Coursera
15064,University Courses (resulting in a university degree)
15064,Udemy
15065,Coursera
15065,Other
15065,Kaggle Learn Courses
15067,Other
15067,LinkedIn Learning
15067,Coursera
15068,Kaggle Learn Courses
15068,Udemy
15068,Coursera
15069,University Courses (resulting in a university degree)
15069,DataCamp
15070,University Courses (resulting in a university degree)
15072,University Courses (resulting in a university degree)
15074,Kaggle Learn Courses
15075,Udemy
15075,Kaggle Learn Courses
15075,Other
15075,Coursera
15076,Kaggle Learn Courses
15076,DataCamp
15077,DataCamp
15077,Kaggle Learn Courses
15077,Udacity
15080,Coursera
15081,Other
15082,University Courses (resulting in a university degree)
15082,Udemy
15083,edX
15083,Udacity
15083,University Courses (resulting in a university degree)
15083,Coursera
15084,Coursera
15084,DataCamp
15084,Kaggle Learn Courses
15084,Udemy
15084,University Courses (resulting in a university degree)
15085,Kaggle Learn Courses
15085,Fast.ai
15086,University Courses (resulting in a university degree)
15087,Kaggle Learn Courses
15087,Other
15087,Coursera
15087,Fast.ai
15088,Udemy
15088,DataCamp
15089,University Courses (resulting in a university degree)
15091,Other
15092,Coursera
15093,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15093,Coursera
15094,Other
15095,Udemy
15097,Udacity
15097,Kaggle Learn Courses
15097,Udemy
15097,Coursera
15097,edX
15098,LinkedIn Learning
15098,Udemy
15099,Coursera
15100,Other
15100,DataCamp
15101,Other
15102,Udemy
15102,Other
15102,LinkedIn Learning
15103,Other
15104,Kaggle Learn Courses
15104,Coursera
15105,Coursera
15105,DataCamp
15105,Udemy
15105,University Courses (resulting in a university degree)
15106,University Courses (resulting in a university degree)
15107,Other
15107,University Courses (resulting in a university degree)
15107,Kaggle Learn Courses
15107,DataCamp
15108,Other
15109,Kaggle Learn Courses
15109,Coursera
15109,Udemy
15110,Kaggle Learn Courses
15110,University Courses (resulting in a university degree)
15110,edX
15110,Coursera
15111,Kaggle Learn Courses
15112,Kaggle Learn Courses
15112,Udacity
15112,University Courses (resulting in a university degree)
15113,Kaggle Learn Courses
15114,Udemy
15114,University Courses (resulting in a university degree)
15114,LinkedIn Learning
15115,Kaggle Learn Courses
15115,Coursera
15115,University Courses (resulting in a university degree)
15115,Udacity
15116,University Courses (resulting in a university degree)
15116,LinkedIn Learning
15116,DataCamp
15117,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15117,University Courses (resulting in a university degree)
15118,Coursera
15119,Other
15120,Kaggle Learn Courses
15120,Coursera
15120,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15120,Fast.ai
15120,Udemy
15120,Udacity
15121,Udemy
15121,Coursera
15122,Kaggle Learn Courses
15122,Coursera
15122,University Courses (resulting in a university degree)
15123,Coursera
15123,Kaggle Learn Courses
15123,Other
15124,Coursera
15124,Udemy
15124,Kaggle Learn Courses
15125,University Courses (resulting in a university degree)
15126,Other
15126,Kaggle Learn Courses
15126,edX
15127,Udemy
15128,University Courses (resulting in a university degree)
15129,Kaggle Learn Courses
15129,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15129,LinkedIn Learning
15129,Udemy
15129,University Courses (resulting in a university degree)
15129,Coursera
15129,Fast.ai
15129,Udacity
15129,edX
15129,DataCamp
15130,Kaggle Learn Courses
15130,Other
15130,University Courses (resulting in a university degree)
15131,DataCamp
15131,Udemy
15132,Other
15132,Kaggle Learn Courses
15132,Udemy
15133,University Courses (resulting in a university degree)
15134,Udacity
15134,Kaggle Learn Courses
15134,Coursera
15134,Other
15135,DataCamp
15135,edX
15136,edX
15137,University Courses (resulting in a university degree)
15138,Coursera
15138,LinkedIn Learning
15138,Kaggle Learn Courses
15138,Udemy
15139,University Courses (resulting in a university degree)
15140,Other
15140,LinkedIn Learning
15140,edX
15141,Coursera
15141,University Courses (resulting in a university degree)
15142,Kaggle Learn Courses
15142,Coursera
15142,Other
15143,Kaggle Learn Courses
15143,Coursera
15144,Other
15145,Udemy
15145,LinkedIn Learning
15145,Coursera
15145,Udacity
15146,Coursera
15146,Udemy
15146,DataCamp
15146,Other
15146,edX
15147,Kaggle Learn Courses
15147,DataCamp
15147,University Courses (resulting in a university degree)
15148,Kaggle Learn Courses
15148,LinkedIn Learning
15148,DataCamp
15148,Coursera
15149,DataCamp
15149,Udemy
15149,University Courses (resulting in a university degree)
15149,Coursera
15149,LinkedIn Learning
15149,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15150,Kaggle Learn Courses
15150,Coursera
15150,Fast.ai
15150,edX
15150,Udemy
15151,University Courses (resulting in a university degree)
15152,Kaggle Learn Courses
15153,University Courses (resulting in a university degree)
15155,Udacity
15156,Udemy
15156,University Courses (resulting in a university degree)
15157,Other
15162,Other
15163,University Courses (resulting in a university degree)
15163,LinkedIn Learning
15163,DataCamp
15163,Coursera
15163,Udemy
15163,Kaggle Learn Courses
15164,Coursera
15164,Udemy
15164,Other
15166,University Courses (resulting in a university degree)
15166,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15167,LinkedIn Learning
15167,Other
15169,Other
15170,Udemy
15170,Kaggle Learn Courses
15171,Kaggle Learn Courses
15171,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15172,Other
15172,Kaggle Learn Courses
15172,LinkedIn Learning
15172,DataCamp
15172,Udacity
15172,Coursera
15173,Other
15174,Other
15174,University Courses (resulting in a university degree)
15175,Coursera
15175,Udemy
15175,Other
15176,Udemy
15177,Udemy
15179,Udemy
15179,Coursera
15179,Kaggle Learn Courses
15180,Other
15181,Other
15182,Udacity
15183,Other
15184,Udacity
15184,Coursera
15185,Udemy
15185,University Courses (resulting in a university degree)
15186,Kaggle Learn Courses
15186,University Courses (resulting in a university degree)
15187,Fast.ai
15187,Coursera
15187,Udacity
15187,LinkedIn Learning
15187,DataCamp
15187,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15187,Kaggle Learn Courses
15187,edX
15187,Udemy
15188,LinkedIn Learning
15188,Udemy
15188,Udacity
15188,University Courses (resulting in a university degree)
15188,Coursera
15189,Coursera
15189,University Courses (resulting in a university degree)
15189,Udemy
15190,University Courses (resulting in a university degree)
15190,Kaggle Learn Courses
15190,Coursera
15191,Coursera
15192,Coursera
15192,University Courses (resulting in a university degree)
15192,Udemy
15193,Other
15193,Kaggle Learn Courses
15194,Kaggle Learn Courses
15194,Coursera
15195,Coursera
15196,Kaggle Learn Courses
15197,Udemy
15198,Udemy
15198,Kaggle Learn Courses
15198,DataCamp
15198,Coursera
15198,edX
15199,University Courses (resulting in a university degree)
15200,Coursera
15200,edX
15200,Kaggle Learn Courses
15201,Other
15202,University Courses (resulting in a university degree)
15203,University Courses (resulting in a university degree)
15203,Coursera
15203,Udemy
15204,Other
15205,Kaggle Learn Courses
15205,Coursera
15206,Kaggle Learn Courses
15207,Udemy
15207,Coursera
15208,Coursera
15209,Coursera
15209,Udemy
15210,edX
15210,DataCamp
15210,LinkedIn Learning
15210,Coursera
15210,Kaggle Learn Courses
15211,Other
15211,DataCamp
15211,Coursera
15211,edX
15212,Udacity
15214,University Courses (resulting in a university degree)
15214,Kaggle Learn Courses
15214,Coursera
15215,University Courses (resulting in a university degree)
15216,Udemy
15216,edX
15216,Coursera
15217,Coursera
15217,Other
15217,University Courses (resulting in a university degree)
15217,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15219,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15219,Coursera
15220,DataCamp
15220,Coursera
15220,Kaggle Learn Courses
15220,edX
15221,Coursera
15221,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15221,DataCamp
15222,Coursera
15223,Other
15224,edX
15224,Udemy
15224,Udacity
15224,University Courses (resulting in a university degree)
15225,edX
15226,University Courses (resulting in a university degree)
15227,Coursera
15227,Fast.ai
15227,Other
15229,Coursera
15230,Udemy
15230,LinkedIn Learning
15231,DataCamp
15231,Coursera
15232,Coursera
15232,LinkedIn Learning
15232,Kaggle Learn Courses
15232,edX
15232,Udemy
15232,University Courses (resulting in a university degree)
15234,Kaggle Learn Courses
15236,Udemy
15236,Kaggle Learn Courses
15237,Other
15238,Other
15239,DataCamp
15239,Udemy
15239,Coursera
15239,Udacity
15240,Coursera
15240,Kaggle Learn Courses
15241,Kaggle Learn Courses
15241,Udacity
15241,Udemy
15243,DataCamp
15243,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15244,Coursera
15244,University Courses (resulting in a university degree)
15244,LinkedIn Learning
15244,Kaggle Learn Courses
15245,LinkedIn Learning
15245,DataCamp
15245,Coursera
15245,University Courses (resulting in a university degree)
15246,Udacity
15246,University Courses (resulting in a university degree)
15246,Coursera
15246,DataCamp
15246,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15247,Udacity
15248,University Courses (resulting in a university degree)
15248,DataCamp
15249,Other
15249,Coursera
15249,Kaggle Learn Courses
15249,Udemy
15251,University Courses (resulting in a university degree)
15252,DataCamp
15252,Coursera
15252,Other
15252,University Courses (resulting in a university degree)
15253,Kaggle Learn Courses
15254,Kaggle Learn Courses
15255,University Courses (resulting in a university degree)
15256,Kaggle Learn Courses
15257,Udemy
15257,DataCamp
15257,Coursera
15257,Udacity
15258,Other
15258,LinkedIn Learning
15258,Kaggle Learn Courses
15259,University Courses (resulting in a university degree)
15259,Udemy
15260,Udemy
15260,LinkedIn Learning
15260,DataCamp
15261,Udemy
15261,Coursera
15262,LinkedIn Learning
15262,Coursera
15262,Udemy
15262,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15262,Other
15262,DataCamp
15263,Kaggle Learn Courses
15265,University Courses (resulting in a university degree)
15266,Udacity
15266,Coursera
15266,Kaggle Learn Courses
15266,University Courses (resulting in a university degree)
15267,University Courses (resulting in a university degree)
15268,Udemy
15269,Other
15271,Other
15271,Udacity
15272,Coursera
15272,LinkedIn Learning
15272,Udemy
15272,University Courses (resulting in a university degree)
15273,Other
15274,University Courses (resulting in a university degree)
15274,Coursera
15275,Coursera
15276,Kaggle Learn Courses
15276,Other
15277,Other
15277,Coursera
15277,Udemy
15280,LinkedIn Learning
15280,Coursera
15282,University Courses (resulting in a university degree)
15283,Fast.ai
15283,Kaggle Learn Courses
15283,Udemy
15283,Coursera
15283,University Courses (resulting in a university degree)
15283,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15283,edX
15283,DataCamp
15284,edX
15284,University Courses (resulting in a university degree)
15284,Coursera
15285,Kaggle Learn Courses
15286,Kaggle Learn Courses
15286,Coursera
15287,Other
15288,Coursera
15289,Fast.ai
15289,Kaggle Learn Courses
15289,edX
15289,Coursera
15289,DataCamp
15290,Coursera
15290,edX
15291,Kaggle Learn Courses
15291,Coursera
15292,Other
15293,Coursera
15293,Udemy
15294,Other
15295,Coursera
15296,Udacity
15296,Coursera
15298,Other
15300,University Courses (resulting in a university degree)
15301,Kaggle Learn Courses
15301,Udemy
15301,LinkedIn Learning
15301,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15301,Coursera
15301,Fast.ai
15301,Udacity
15301,DataCamp
15301,University Courses (resulting in a university degree)
15303,University Courses (resulting in a university degree)
15303,Coursera
15304,Kaggle Learn Courses
15304,Udemy
15304,Coursera
15305,University Courses (resulting in a university degree)
15305,Kaggle Learn Courses
15306,Udemy
15308,Other
15309,Other
15310,Other
15311,Coursera
15311,Other
15311,Kaggle Learn Courses
15312,Other
15313,Coursera
15314,Coursera
15315,Coursera
15315,Udemy
15315,Kaggle Learn Courses
15315,DataCamp
15316,Coursera
15316,Kaggle Learn Courses
15317,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15317,Coursera
15319,Coursera
15319,Kaggle Learn Courses
15319,Fast.ai
15319,edX
15320,Coursera
15321,Kaggle Learn Courses
15321,Coursera
15321,Udemy
15321,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15321,Fast.ai
15322,University Courses (resulting in a university degree)
15322,Coursera
15322,Udemy
15323,University Courses (resulting in a university degree)
15324,edX
15325,LinkedIn Learning
15325,Coursera
15325,Udemy
15326,Udemy
15326,Kaggle Learn Courses
15326,University Courses (resulting in a university degree)
15326,Coursera
15327,University Courses (resulting in a university degree)
15327,Coursera
15327,Other
15328,Coursera
15328,University Courses (resulting in a university degree)
15329,DataCamp
15330,DataCamp
15330,Kaggle Learn Courses
15330,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
15330,University Courses (resulting in a university degree)
15331,Coursera
15331,LinkedIn Learning
15331,Udemy
15332,Udacity
15332,DataCamp
15333,Coursera
15333,Kaggle Learn Courses
15334,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
