id,framework
11044,  Scikit-learn 
11044, LightGBM 
11044, Xgboost 
11044, CatBoost 
11044, PyTorch Lightning 
11044,  TensorFlow 
11045, CatBoost 
11045,  TensorFlow 
11045, Keras 
11046,  Scikit-learn 
11047,  Scikit-learn 
11047, Xgboost 
11047, PyTorch 
11047, Keras 
11048,  Scikit-learn 
11048, Keras 
11048,  TensorFlow 
11048, Caret 
11050,  Scikit-learn 
11050, CatBoost 
11050, Caret 
11050, LightGBM 
11050, Xgboost 
11050, Keras 
11050,  TensorFlow 
11053,Other
11056, Keras 
11056,  Scikit-learn 
11056,  TensorFlow 
11060,  TensorFlow 
11060, Huggingface 
11060, Keras 
11060, PyTorch 
11060,  Scikit-learn 
11060, PyTorch Lightning 
11064,  TensorFlow 
11064, Xgboost 
11064,  Scikit-learn 
11066, Xgboost 
11066,  Scikit-learn 
11068, PyTorch 
11069, Keras 
11069, Xgboost 
11069, LightGBM 
11069,  TensorFlow 
11071, LightGBM 
11071, CatBoost 
11071, Xgboost 
11071,  Scikit-learn 
11073, Xgboost 
11073,  Scikit-learn 
11073,  TensorFlow 
11073, Keras 
11074, PyTorch 
11074, Keras 
11078,  Scikit-learn 
11079, Xgboost 
11079, LightGBM 
11079, CatBoost 
11079, Keras 
11079,  Scikit-learn 
11080,  TensorFlow 
11080,  Scikit-learn 
11081, Huggingface 
11081,  TensorFlow 
11081,  Scikit-learn 
11081, Keras 
11082, Keras 
11082, Xgboost 
11082,  Scikit-learn 
11082,  TensorFlow 
11083,  Scikit-learn 
11084, Fast.ai 
11084, Xgboost 
11084, Caret 
11084, PyTorch 
11084,  Scikit-learn 
11086,  Scikit-learn 
11086, Keras 
11086, Xgboost 
11086,  TensorFlow 
11087, PyTorch 
11087, Huggingface 
11087,  Scikit-learn 
11088,  Scikit-learn 
11088, PyTorch 
11088, Keras 
11088,  TensorFlow 
11089, Keras 
11089,  Scikit-learn 
11090, Xgboost 
11090,  Scikit-learn 
11090,  TensorFlow 
11090, Caret 
11090, PyTorch 
11091,  Scikit-learn 
11095, Keras 
11095,  Scikit-learn 
11095,  TensorFlow 
11099, Fast.ai 
11100, CatBoost 
11100, Keras 
11100,  Scikit-learn 
11100,  TensorFlow 
11100, Xgboost 
11101,  Scikit-learn 
11102,  TensorFlow 
11102,  Scikit-learn 
11104,  Scikit-learn 
11105, Keras 
11105,  TensorFlow 
11105, Huggingface 
11105,  Scikit-learn 
11107, Keras 
11107,  Scikit-learn 
11107,  TensorFlow 
11108, Xgboost 
11108,  TensorFlow 
11108,  Scikit-learn 
11111,  TensorFlow 
11111,  Scikit-learn 
11111, Keras 
11113,  Scikit-learn 
11113, Keras 
11114, Keras 
11114, PyTorch 
11114, Huggingface 
11114,  Scikit-learn 
11114,  TensorFlow 
11114, Caret 
11114, Tidymodels 
11114, Xgboost 
11114, LightGBM 
11115,  TensorFlow 
11115,  Scikit-learn 
11115, Keras 
11115, PyTorch 
11116,  Scikit-learn 
11116,  TensorFlow 
11117,  TensorFlow 
11118,  Scikit-learn 
11118, LightGBM 
11118, Xgboost 
11118, CatBoost 
11119,  TensorFlow 
11119, Keras 
11119, LightGBM 
11119,  Scikit-learn 
11119, Xgboost 
11119, PyTorch 
11120, Keras 
11120,  Scikit-learn 
11120,  TensorFlow 
11121,Other
11122, Keras 
11122,  Scikit-learn 
11122,  TensorFlow 
11123,  TensorFlow 
11123,  Scikit-learn 
11125, PyTorch 
11125,  Scikit-learn 
11125,  TensorFlow 
11125, Xgboost 
11125, Fast.ai 
11125, Keras 
11126, PyTorch 
11127, PyTorch 
11128,Other
11132, LightGBM 
11132, Xgboost 
11132,  Scikit-learn 
11132, Huggingface 
11132, PyTorch 
11132, Keras 
11132,  TensorFlow 
11133,  Scikit-learn 
11133, Keras 
11133, Fast.ai 
11133,  TensorFlow 
11134,  TensorFlow 
11134, Keras 
11136,  TensorFlow 
11136,  Scikit-learn 
11136, Keras 
11137, Xgboost 
11138,  Scikit-learn 
11138, Keras 
11139, PyTorch 
11139,  TensorFlow 
11139,  Scikit-learn 
11140,  TensorFlow 
11140,  Scikit-learn 
11140, LightGBM 
11140, Keras 
11142, PyTorch 
11144, Keras 
11144, PyTorch 
11144,  Scikit-learn 
11144,  TensorFlow 
11144, Huggingface 
11147,  Scikit-learn 
11147, Huggingface 
11147,  TensorFlow 
11147, Keras 
11147, PyTorch 
11149,  TensorFlow 
11149, Keras 
11149, JAX 
11152,  Scikit-learn 
11153,Other
11154,  Scikit-learn 
11154, PyTorch 
11154,  TensorFlow 
11154, Keras 
11155, Keras 
11155,  TensorFlow 
11155,  Scikit-learn 
11156, Keras 
11156,  TensorFlow 
11156,  Scikit-learn 
11156, Xgboost 
11156, LightGBM 
11157,  Scikit-learn 
11157, PyTorch 
11157,  TensorFlow 
11157, Xgboost 
11157, Keras 
11157, PyTorch Lightning 
11158, Keras 
11158,  Scikit-learn 
11158,  TensorFlow 
11159, Keras 
11159, CatBoost 
11159,  Scikit-learn 
11159, LightGBM 
11162, PyTorch 
11162, CatBoost 
11162,  Scikit-learn 
11162, Keras 
11162, Xgboost 
11162, LightGBM 
11163, PyTorch 
11163, JAX 
11163,  Scikit-learn 
11165, PyTorch 
11166,  TensorFlow 
11168, Keras 
11168, PyTorch 
11168, Huggingface 
11168, PyTorch Lightning 
11168,  TensorFlow 
11168,  Scikit-learn 
11169, Keras 
11170, PyTorch 
11171,  Scikit-learn 
11171, Huggingface 
11172,  Scikit-learn 
11172,  TensorFlow 
11172, Keras 
11173, Keras 
11174,  TensorFlow 
11174, PyTorch 
11174,  Scikit-learn 
11177, Keras 
11177, PyTorch 
11177,  Scikit-learn 
11177,  TensorFlow 
11178,  TensorFlow 
11178,  Scikit-learn 
11178, Keras 
11179, PyTorch 
11180, Xgboost 
11180,  Scikit-learn 
11181,  Scikit-learn 
11182,  Scikit-learn 
11183,  TensorFlow 
11183, Keras 
11183, PyTorch 
11183,  Scikit-learn 
11187,  Scikit-learn 
11189,  Scikit-learn 
11190, Keras 
11190,  TensorFlow 
11191,  TensorFlow 
11192,Other
11194, Keras 
11194, PyTorch 
11194,  TensorFlow 
11194, Fast.ai 
11195,Other
11195,  Scikit-learn 
11195, Keras 
11198,  Scikit-learn 
11198, LightGBM 
11198, Xgboost 
11199, Keras 
11199, Xgboost 
11199,  Scikit-learn 
11199,  TensorFlow 
11200,  TensorFlow 
11200, Keras 
11200,Other
11201,  TensorFlow 
11202,  Scikit-learn 
11203, CatBoost 
11204,  Scikit-learn 
11204,Other
11209,  TensorFlow 
11209, PyTorch 
11209,  Scikit-learn 
11209, Keras 
11210, Huggingface 
11210, Tidymodels 
11210, PyTorch Lightning 
11210, PyTorch 
11210, Fast.ai 
11210, Keras 
11210,  TensorFlow 
11210, CatBoost 
11210, Caret 
11210, LightGBM 
11210,  Scikit-learn 
11210, Xgboost 
11211,  Scikit-learn 
11211, PyTorch 
11211,  TensorFlow 
11212,Other
11213, Keras 
11213, Huggingface 
11213,  Scikit-learn 
11213,  TensorFlow 
11214, PyTorch 
11216, CatBoost 
11217, Huggingface 
11217,  Scikit-learn 
11217, LightGBM 
11217, PyTorch 
11217, Keras 
11217, Fast.ai 
11217, CatBoost 
11217,  TensorFlow 
11217, Xgboost 
11218, Keras 
11218, LightGBM 
11218, Xgboost 
11218,  TensorFlow 
11218, CatBoost 
11218,  Scikit-learn 
11218, Huggingface 
11219, Caret 
11220,  TensorFlow 
11220, Keras 
11220,  Scikit-learn 
11220, Fast.ai 
11222, Keras 
11222, Xgboost 
11222,  TensorFlow 
11222,  Scikit-learn 
11223, PyTorch 
11223,  TensorFlow 
11223, CatBoost 
11223, PyTorch Lightning 
11223, Xgboost 
11223, Huggingface 
11223, Keras 
11224,  TensorFlow 
11224, PyTorch 
11224, Fast.ai 
11224,  Scikit-learn 
11225, LightGBM 
11225, Keras 
11225, PyTorch 
11225, CatBoost 
11225, Xgboost 
11225,  TensorFlow 
11225, Huggingface 
11225,  Scikit-learn 
11226,  Scikit-learn 
11226, Keras 
11226, Caret 
11227, PyTorch Lightning 
11227, PyTorch 
11229,  Scikit-learn 
11231,  Scikit-learn 
11232,  Scikit-learn 
11232, Keras 
11232,  TensorFlow 
11232, Fast.ai 
11232, PyTorch 
11233,  Scikit-learn 
11233, Keras 
11233,  TensorFlow 
11233, Xgboost 
11234,Other
11235, Xgboost 
11235,  TensorFlow 
11235,  Scikit-learn 
11235, LightGBM 
11235, Keras 
11237, Keras 
11237, LightGBM 
11237, PyTorch 
11237,  TensorFlow 
11237, Xgboost 
11237, PyTorch Lightning 
11238,  TensorFlow 
11238, PyTorch Lightning 
11238, Keras 
11238, Xgboost 
11238,  Scikit-learn 
11238, PyTorch 
11244,  Scikit-learn 
11244,  TensorFlow 
11246,  TensorFlow 
11246,  Scikit-learn 
11247, Keras 
11247,  TensorFlow 
11249, Keras 
11249,  Scikit-learn 
11249,  TensorFlow 
11250, CatBoost 
11250, JAX 
11250,  TensorFlow 
11250,  Scikit-learn 
11252,  Scikit-learn 
11253,  Scikit-learn 
11253,  TensorFlow 
11255,  TensorFlow 
11255, PyTorch 
11257,  TensorFlow 
11257, Keras 
11257, PyTorch 
11257, Xgboost 
11260,Other
11262,  Scikit-learn 
11263,  Scikit-learn 
11263, PyTorch 
11267, Keras 
11267,  Scikit-learn 
11267, PyTorch 
11267, Xgboost 
11267, PyTorch Lightning 
11267, Huggingface 
11267, CatBoost 
11267,  TensorFlow 
11267, LightGBM 
11272, Huggingface 
11272,  Scikit-learn 
11272,  TensorFlow 
11272, Keras 
11274,  TensorFlow 
11274, Keras 
11274,  Scikit-learn 
11275, PyTorch 
11276,  Scikit-learn 
11278,  Scikit-learn 
11278, Keras 
11280,  Scikit-learn 
11280, Keras 
11280, Huggingface 
11280, Xgboost 
11280, Fast.ai 
11280,  TensorFlow 
11281, PyTorch 
11281, Xgboost 
11281, Huggingface 
11281, LightGBM 
11281,  Scikit-learn 
11282,  TensorFlow 
11282, Keras 
11282, Xgboost 
11282, LightGBM 
11282,  Scikit-learn 
11282, PyTorch 
11283,  Scikit-learn 
11283, Xgboost 
11283, PyTorch 
11283, Keras 
11283,  TensorFlow 
11283, Huggingface 
11285,  Scikit-learn 
11285, PyTorch 
11285, Keras 
11286,  TensorFlow 
11286,  Scikit-learn 
11288,  Scikit-learn 
11293, Keras 
11293,  Scikit-learn 
11293,  TensorFlow 
11293, Xgboost 
11296,  Scikit-learn 
11297, Keras 
11297,  TensorFlow 
11297, PyTorch 
11297,  Scikit-learn 
11297, Xgboost 
11298,  Scikit-learn 
11298, Keras 
11298, Huggingface 
11298,  TensorFlow 
11299,  Scikit-learn 
11300,  Scikit-learn 
11300, Keras 
11300,  TensorFlow 
11301,  Scikit-learn 
11302,  Scikit-learn 
11302, Keras 
11302,  TensorFlow 
11303,  Scikit-learn 
11303, PyTorch 
11306,  TensorFlow 
11306, Xgboost 
11306,  Scikit-learn 
11307,Other
11307,  Scikit-learn 
11309, Keras 
11309,  Scikit-learn 
11309,  TensorFlow 
11310, Xgboost 
11310,  Scikit-learn 
11310, Keras 
11311, Caret 
11311,  Scikit-learn 
11311, Tidymodels 
11312,  Scikit-learn 
11313, Keras 
11313,  TensorFlow 
11316,  TensorFlow 
11316, Keras 
11316, PyTorch 
11316,  Scikit-learn 
11316, Xgboost 
11317, Tidymodels 
11321,  TensorFlow 
11321,  Scikit-learn 
11323,  Scikit-learn 
11324, Huggingface 
11324,  Scikit-learn 
11324, Xgboost 
11324, Keras 
11324, PyTorch 
11324,  TensorFlow 
11326,  TensorFlow 
11326,  Scikit-learn 
11326, Xgboost 
11326, Keras 
11327,  TensorFlow 
11327, Keras 
11327,  Scikit-learn 
11330, PyTorch 
11330, Huggingface 
11330, Keras 
11330,  TensorFlow 
11330,  Scikit-learn 
11333, Fast.ai 
11333,  Scikit-learn 
11333, Caret 
11333, Xgboost 
11333, Huggingface 
11333, PyTorch 
11334,  Scikit-learn 
11337,  Scikit-learn 
11339, Huggingface 
11339, PyTorch 
11339, Xgboost 
11339, Caret 
11339, LightGBM 
11339, CatBoost 
11340, Xgboost 
11340,  Scikit-learn 
11340, Keras 
11340, LightGBM 
11340, PyTorch 
11341, Keras 
11341,  Scikit-learn 
11341,  TensorFlow 
11341, PyTorch 
11342, Keras 
11342,  Scikit-learn 
11342,  TensorFlow 
11343, CatBoost 
11343, Xgboost 
11343,  Scikit-learn 
11344,  Scikit-learn 
11344,  TensorFlow 
11344, JAX 
11344, PyTorch Lightning 
11345, Xgboost 
11345,  Scikit-learn 
11345, PyTorch 
11345,  TensorFlow 
11345, Keras 
11345, Huggingface 
11346,  TensorFlow 
11346, CatBoost 
11346, PyTorch Lightning 
11346, Fast.ai 
11346, Tidymodels 
11346, Huggingface 
11346, Caret 
11346, PyTorch 
11346, JAX 
11346, LightGBM 
11346, Keras 
11346, Xgboost 
11346,  Scikit-learn 
11348, Xgboost 
11348, Keras 
11348,  Scikit-learn 
11348, LightGBM 
11349, PyTorch 
11349,  TensorFlow 
11349, Keras 
11350, PyTorch Lightning 
11351, PyTorch Lightning 
11351,  Scikit-learn 
11352,Other
11354,  Scikit-learn 
11354,  TensorFlow 
11355, PyTorch 
11355,  Scikit-learn 
11355,  TensorFlow 
11355, Keras 
11358, Xgboost 
11358, LightGBM 
11358,  Scikit-learn 
11359, Fast.ai 
11359, PyTorch 
11359, Xgboost 
11359, LightGBM 
11359,  Scikit-learn 
11361,  Scikit-learn 
11361,  TensorFlow 
11361,Other
11361, Keras 
11361, Xgboost 
11361, Tidymodels 
11362, Huggingface 
11362, Xgboost 
11362, CatBoost 
11362, PyTorch 
11362, PyTorch Lightning 
11362, LightGBM 
11362,  Scikit-learn 
11366, Keras 
11366,  TensorFlow 
11366, Fast.ai 
11366, PyTorch 
11366, LightGBM 
11368,  Scikit-learn 
11372,  TensorFlow 
11373, Xgboost 
11373, Keras 
11373,  TensorFlow 
11373, Caret 
11374,  Scikit-learn 
11375, PyTorch 
11375, Keras 
11375,  TensorFlow 
11377, PyTorch 
11377, Keras 
11377,  TensorFlow 
11382,  TensorFlow 
11382, Keras 
11382,  Scikit-learn 
11382, PyTorch 
11383,  Scikit-learn 
11385,  Scikit-learn 
11386, Keras 
11386,  TensorFlow 
11386,  Scikit-learn 
11387, Keras 
11387,  TensorFlow 
11389,  TensorFlow 
11389, Huggingface 
11389, Xgboost 
11389,  Scikit-learn 
11390,  TensorFlow 
11393,  Scikit-learn 
11393, Keras 
11393,  TensorFlow 
11397, PyTorch 
11397,  Scikit-learn 
11397, Huggingface 
11398, PyTorch 
11399,  TensorFlow 
11399, Keras 
11399,  Scikit-learn 
11400,  Scikit-learn 
11402,  Scikit-learn 
11403, PyTorch 
11404,  Scikit-learn 
11405,  Scikit-learn 
11405,  TensorFlow 
11405, Keras 
11409, PyTorch 
11409,  TensorFlow 
11409, Keras 
11411, PyTorch 
11411,  TensorFlow 
11411, Keras 
11412, Xgboost 
11413, Caret 
11413, Tidymodels 
11413, Keras 
11415, Keras 
11415,  Scikit-learn 
11415, PyTorch 
11415,  TensorFlow 
11416,  TensorFlow 
11416, Keras 
11416, PyTorch 
11416,  Scikit-learn 
11418,  Scikit-learn 
11419, CatBoost 
11419, Keras 
11419,  TensorFlow 
11419,  Scikit-learn 
11420, PyTorch 
11420,  Scikit-learn 
11420, Fast.ai 
11420, Xgboost 
11421,Other
11424,  Scikit-learn 
11425,  Scikit-learn 
11425, LightGBM 
11425, PyTorch 
11425, Huggingface 
11431,  TensorFlow 
11432,  Scikit-learn 
11433,  TensorFlow 
11433,  Scikit-learn 
11434,  Scikit-learn 
11435, Keras 
11435,  TensorFlow 
11436, Xgboost 
11436,  Scikit-learn 
11436, PyTorch 
11436, Keras 
11436,  TensorFlow 
11439,  TensorFlow 
11439, Fast.ai 
11439, PyTorch 
11439,  Scikit-learn 
11440, PyTorch 
11440,  TensorFlow 
11440, LightGBM 
11440, Xgboost 
11440, Keras 
11440, Huggingface 
11440, CatBoost 
11440,  Scikit-learn 
11441, Xgboost 
11441,  TensorFlow 
11441,  Scikit-learn 
11442, Xgboost 
11442, Tidymodels 
11442,  Scikit-learn 
11443,  Scikit-learn 
11443, LightGBM 
11443, PyTorch 
11444, Keras 
11444,  Scikit-learn 
11444,  TensorFlow 
11445,  Scikit-learn 
11446,Other
11447, Xgboost 
11447, Keras 
11447,  Scikit-learn 
11447,  TensorFlow 
11449, Fast.ai 
11449, PyTorch 
11450,  TensorFlow 
11450,  Scikit-learn 
11450, PyTorch 
11450, Huggingface 
11450, Xgboost 
11450, Keras 
11451, PyTorch 
11451, Caret 
11451, Tidymodels 
11451,  Scikit-learn 
11452,  TensorFlow 
11453,  Scikit-learn 
11453, Keras 
11453,  TensorFlow 
11453, PyTorch 
11454, JAX 
11454,  TensorFlow 
11454,Other
11454,  Scikit-learn 
11455,  Scikit-learn 
11457,  Scikit-learn 
11457,  TensorFlow 
11457, PyTorch 
11457, LightGBM 
11457, Keras 
11457, Xgboost 
11460, Xgboost 
11460,  Scikit-learn 
11461, Keras 
11461, Xgboost 
11461,  Scikit-learn 
11461,  TensorFlow 
11462, Tidymodels 
11463,Other
11463, Keras 
11464, LightGBM 
11464, Huggingface 
11464,  Scikit-learn 
11464, PyTorch 
11464, Keras 
11466,  TensorFlow 
11466,  Scikit-learn 
11466, Keras 
11467,  Scikit-learn 
11467, Xgboost 
11467, PyTorch 
11467, PyTorch Lightning 
11467,  TensorFlow 
11467, Keras 
11468,  Scikit-learn 
11469, Keras 
11471,  Scikit-learn 
11471, PyTorch 
11471,  TensorFlow 
11471, Keras 
11473, PyTorch 
11473,  Scikit-learn 
11473, Xgboost 
11473,  TensorFlow 
11474,  TensorFlow 
11475,  Scikit-learn 
11476,  Scikit-learn 
11477,  TensorFlow 
11477, Xgboost 
11477, Keras 
11477,  Scikit-learn 
11477, LightGBM 
11479, Keras 
11479, PyTorch 
11480,  TensorFlow 
11480,  Scikit-learn 
11480, Keras 
11483, Keras 
11483, Xgboost 
11483,  Scikit-learn 
11484,  Scikit-learn 
11484,  TensorFlow 
11484, PyTorch 
11484, Keras 
11486,  TensorFlow 
11486, Keras 
11486,  Scikit-learn 
11488, Xgboost 
11488,  TensorFlow 
11488, LightGBM 
11488, Keras 
11488, PyTorch 
11488,  Scikit-learn 
11489,  Scikit-learn 
11489,  TensorFlow 
11490,Other
11496,  Scikit-learn 
11496, Xgboost 
11496, PyTorch 
11497,  Scikit-learn 
11499,  Scikit-learn 
11499,  TensorFlow 
11500,  TensorFlow 
11500, PyTorch 
11504, PyTorch 
11504, Xgboost 
11504,  Scikit-learn 
11505, LightGBM 
11505,Other
11505, Xgboost 
11506, Keras 
11506, Caret 
11506,  Scikit-learn 
11506,  TensorFlow 
11506, PyTorch Lightning 
11506, PyTorch 
11507, PyTorch 
11517, Keras 
11517,  Scikit-learn 
11517, PyTorch 
11517,  TensorFlow 
11519, Keras 
11519,  Scikit-learn 
11519,  TensorFlow 
11520, Keras 
11520,  Scikit-learn 
11521,  Scikit-learn 
11522,  TensorFlow 
11522, PyTorch 
11523,  Scikit-learn 
11526, Keras 
11526,  Scikit-learn 
11526,  TensorFlow 
11527,  TensorFlow 
11527, Caret 
11527, Keras 
11527, Tidymodels 
11527,  Scikit-learn 
11527, Huggingface 
11527, PyTorch 
11528,  Scikit-learn 
11531, Xgboost 
11531, Keras 
11531,  Scikit-learn 
11531, PyTorch 
11531,  TensorFlow 
11532,  Scikit-learn 
11532, PyTorch 
11532,  TensorFlow 
11534, Huggingface 
11534,  Scikit-learn 
11537, Xgboost 
11537,  Scikit-learn 
11537,  TensorFlow 
11537, Keras 
11538, Xgboost 
11538, CatBoost 
11538,  Scikit-learn 
11539,  Scikit-learn 
11539, Keras 
11542,  TensorFlow 
11542,  Scikit-learn 
11544, PyTorch 
11544,  Scikit-learn 
11544, PyTorch Lightning 
11544, Keras 
11544,  TensorFlow 
11546,  TensorFlow 
11546, PyTorch 
11546,  Scikit-learn 
11546, Keras 
11546, LightGBM 
11546, Xgboost 
11547,  TensorFlow 
11547, PyTorch 
11549, Caret 
11549,  Scikit-learn 
11549, PyTorch Lightning 
11549, LightGBM 
11549, Xgboost 
11552,  Scikit-learn 
11552, PyTorch 
11552,  TensorFlow 
11552, Huggingface 
11552, Keras 
11552, Xgboost 
11553,  TensorFlow 
11554, Keras 
11554, Xgboost 
11554,  Scikit-learn 
11554,  TensorFlow 
11555,  Scikit-learn 
11556,  Scikit-learn 
11556, Keras 
11556,  TensorFlow 
11558, Xgboost 
11558,  TensorFlow 
11559,  Scikit-learn 
11559, PyTorch 
11559, PyTorch Lightning 
11561,  TensorFlow 
11561,  Scikit-learn 
11561, Keras 
11561, Xgboost 
11562, Keras 
11562, Xgboost 
11562,  Scikit-learn 
11562, LightGBM 
11563,  Scikit-learn 
11563, Keras 
11563,  TensorFlow 
11566,  Scikit-learn 
11568,  Scikit-learn 
11568, PyTorch Lightning 
11568, PyTorch 
11569,  TensorFlow 
11569, Keras 
11569, PyTorch 
11569,  Scikit-learn 
11569, Xgboost 
11571, LightGBM 
11571,  Scikit-learn 
11571, Xgboost 
11572,  TensorFlow 
11572, PyTorch 
11572, Keras 
11573,  Scikit-learn 
11573, LightGBM 
11574,  Scikit-learn 
11574, PyTorch 
11574,  TensorFlow 
11575,  TensorFlow 
11575, PyTorch 
11575, Keras 
11575,  Scikit-learn 
11578,  Scikit-learn 
11578, Keras 
11578,  TensorFlow 
11578, PyTorch 
11578, PyTorch Lightning 
11579, CatBoost 
11579, LightGBM 
11579, Xgboost 
11579,  Scikit-learn 
11579, Keras 
11582,  Scikit-learn 
11582, CatBoost 
11582, LightGBM 
11583,  Scikit-learn 
11584,  TensorFlow 
11585,  Scikit-learn 
11586,  Scikit-learn 
11586, PyTorch 
11586, PyTorch Lightning 
11586, Keras 
11586,  TensorFlow 
11587,  Scikit-learn 
11587, PyTorch 
11588,  Scikit-learn 
11592,  Scikit-learn 
11592,  TensorFlow 
11592, Keras 
11593, Caret 
11593,  Scikit-learn 
11593, Keras 
11593,  TensorFlow 
11594, Fast.ai 
11594,  TensorFlow 
11595, PyTorch 
11595, Keras 
11595,  Scikit-learn 
11596, Xgboost 
11596,  Scikit-learn 
11598,  Scikit-learn 
11601, Xgboost 
11601,  Scikit-learn 
11601, LightGBM 
11601, Keras 
11601, CatBoost 
11601, PyTorch 
11602,  Scikit-learn 
11603, LightGBM 
11603,  TensorFlow 
11603, Keras 
11603,  Scikit-learn 
11603, Xgboost 
11603, CatBoost 
11605,  Scikit-learn 
11605, Fast.ai 
11606,  Scikit-learn 
11607,  Scikit-learn 
11607,  TensorFlow 
11613,  Scikit-learn 
11614, PyTorch 
11614,  Scikit-learn 
11615,  Scikit-learn 
11615, PyTorch 
11615,  TensorFlow 
11615, Keras 
11616, PyTorch 
11616,  Scikit-learn 
11616,  TensorFlow 
11617,  TensorFlow 
11617, PyTorch 
11617,  Scikit-learn 
11617, Xgboost 
11619,  TensorFlow 
11619, Keras 
11619, PyTorch 
11619,  Scikit-learn 
11620,Other
11621,  Scikit-learn 
11621, Keras 
11621,  TensorFlow 
11623,  Scikit-learn 
11625,  Scikit-learn 
11625, Xgboost 
11625, Keras 
11625, LightGBM 
11626, PyTorch 
11626,  TensorFlow 
11626, Keras 
11628, Xgboost 
11628, Keras 
11628,Other
11628,  Scikit-learn 
11629,  TensorFlow 
11629, Keras 
11629, Xgboost 
11631,  Scikit-learn 
11631, Xgboost 
11632, LightGBM 
11632,  Scikit-learn 
11632, Xgboost 
11634,Other
11634,  Scikit-learn 
11634, JAX 
11634, Keras 
11634,  TensorFlow 
11635, Xgboost 
11635,  Scikit-learn 
11635,  TensorFlow 
11635, LightGBM 
11635, Caret 
11636,  Scikit-learn 
11637, Keras 
11637, PyTorch 
11637,  TensorFlow 
11637,  Scikit-learn 
11642,  Scikit-learn 
11643,  TensorFlow 
11643, Keras 
11644,  TensorFlow 
11644,  Scikit-learn 
11645, Caret 
11645,  Scikit-learn 
11646,  Scikit-learn 
11649,  Scikit-learn 
11650,  Scikit-learn 
11650, Keras 
11650,  TensorFlow 
11651, Keras 
11651,  TensorFlow 
11651,  Scikit-learn 
11652,  TensorFlow 
11652,  Scikit-learn 
11652, Keras 
11653,  Scikit-learn 
11655,  Scikit-learn 
11655, Xgboost 
11655, PyTorch Lightning 
11655, PyTorch 
11655,  TensorFlow 
11657, PyTorch 
11658,  Scikit-learn 
11658, CatBoost 
11659, Keras 
11659, PyTorch 
11659,  TensorFlow 
11659,  Scikit-learn 
11659, LightGBM 
11659, Fast.ai 
11659, Caret 
11659, Xgboost 
11660, Keras 
11660, PyTorch 
11660,  TensorFlow 
11660,  Scikit-learn 
11660, Xgboost 
11660, Huggingface 
11661,  Scikit-learn 
11662, Keras 
11662,  TensorFlow 
11662, LightGBM 
11662, Xgboost 
11662, CatBoost 
11662,  Scikit-learn 
11665,  Scikit-learn 
11665, PyTorch 
11665,  TensorFlow 
11666,  TensorFlow 
11666, Xgboost 
11666, Keras 
11666, PyTorch 
11670, Fast.ai 
11670, LightGBM 
